player_id,player_name,team_name,role,position,match_id,match_time,match_duration,series_id,series_type,hero_id,hero_name,outcome,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
118134220,Faith_bian,PSG.LGD,Core,Off,6227105229,1634472823,2296,603588,2,77,Lycan,Loss,0.9,2.7,0.99,0.958,0,0,1.8,0,1.5,1,0,0.243273925,10.091273925
118134220,Faith_bian,PSG.LGD,Core,Off,6222850462,1634237361,1609,602813,1,36,Necrophos,Win,2.7,3,0.633,1.13,0,1,2.0000001,0,0,0.5,0,0.65102905,11.61402915
118134220,Faith_bian,PSG.LGD,Core,Off,6222759193,1634233036,2606,602813,1,29,Tidehunter,Win,0.6,1.8,0.888,0.918,2,0,1.4545455,0,0.5,1,0,1.90480615,11.06535165
118134220,Faith_bian,PSG.LGD,Core,Off,6220816055,1634119366,2244,602541,1,97,Magnus,Win,1.8,2.7,0.738,0.968,1,0,1.59375,0,0,0.75,0,1.93751185,11.48726185
118134220,Faith_bian,PSG.LGD,Core,Off,6220754493,1634114363,3285,602541,1,7,Earthshaker,Loss,0.9,0.3,0.855,0.814,2,1,1.63636368,0,0.5,0.5,0,3.7626515,12.26801518
118134220,Faith_bian,PSG.LGD,Core,Off,6220692458,1634110010,2097,602541,1,97,Magnus,Win,0.9,2.4,0.48,0.776,0,0,2.1111111,0,0,0.5,0,1.7972456,8.9643567
118134220,Faith_bian,PSG.LGD,Core,Off,6227203516,1634477214,2446,603588,2,53,Nature's Prophet,Loss,0.6,1.5,1.131,1.084,3,0,2.625,0,0,0.5,0,0,10.44
118134220,Faith_bian,PSG.LGD,Core,Off,6212903550,1633619889,1799,601184,1,7,Earthshaker,Win,0.9,2.1,0.585,0.892,1,0,1.8,0,0.5,0.25,4,2.73661765,14.76361765
118134220,Faith_bian,PSG.LGD,Core,Off,6212978366,1633623249,1512,601184,1,104,Legion Commander,Win,1.5,3,0.522,1.008,0,0,2.20000005,0,0,0.25,0,0,8.48000005
118134220,Faith_bian,PSG.LGD,Core,Off,6227419633,1634486594,1480,603588,2,97,Magnus,Win,0.9,3,0.459,0.88,2,0,1.95652182,0,1,1,0,0.9388855,12.13440732
118134220,Faith_bian,PSG.LGD,Core,Off,6215020578,1633770023,2751,601557,1,92,Visage,Win,3.6,3,0.681,0.904,5,1,2.57142861,0,0,1.75,0,1.4371111,19.94353971
118134220,Faith_bian,PSG.LGD,Core,Off,6215091624,1633774317,1096,601557,1,104,Legion Commander,Win,0,2.1,0.3,0.77,2,0,0.92307696,0,0.5,0,0,0,6.59307696
118134220,Faith_bian,PSG.LGD,Core,Off,6216911349,1633871606,1901,601882,1,128,Snapfire,Win,2.4,2.4,0.573,0.946,1,0,1.69999998,0,0.5,1.5,0,0.614675475,11.633675455
118134220,Faith_bian,PSG.LGD,Core,Off,6216810253,1633868183,1942,601882,1,91,Io,Win,1.5,2.1,0.495,0.86,0,0,2.1290322,0.5,1.5,0,4,0.3723997,13.4564319
118134220,Faith_bian,PSG.LGD,Core,Off,6216446594,1633849211,2862,601831,1,81,Chaos Knight,Win,1.2,-0.3,0.732,0.938,0,0,2.1111111,0,0,1.5,0,4.362094,10.5432051
118134220,Faith_bian,PSG.LGD,Core,Off,6216526891,1633853591,1025,601831,1,97,Magnus,Win,0.3,2.4,0.282,0.718,0,0,1.28571429,0,1,1,0,1.0947305,8.08044479
118134220,Faith_bian,PSG.LGD,Core,Off,6213621537,1633676424,3013,601323,1,7,Earthshaker,Loss,0.3,0.6,0.603,0.67,0,0,2.1923076,0,1,1.5,0,7.6713575,14.5366651
118134220,Faith_bian,PSG.LGD,Core,Off,6213684910,1633681602,1898,601323,1,29,Tidehunter,Win,0.6,2.1,0.525,0.888,1,0,1.8,0,0,0.5,0,0.8402857,8.2532857
118134220,Faith_bian,PSG.LGD,Core,Off,6215346651,1633786459,2597,601635,1,53,Nature's Prophet,Win,2.1,2.1,1.611,1.54,9,0,2.1111111,0,0.5,1,0,0,19.9621111
118134220,Faith_bian,PSG.LGD,Core,Off,6215457761,1633790885,1541,601635,1,16,Sand King,Win,1.2,1.8,0.432,0.956,0,0,1.9090908,0,0,0.75,0,2.8925635,9.9396543
118134220,Faith_bian,PSG.LGD,Core,Off,6212616141,1633603936,1870,601144,1,77,Lycan,Win,2.7,2.7,0.906,1.28,4,1,3,0,0.5,0.5,0,0.304925535,16.890925535
118134220,Faith_bian,PSG.LGD,Core,Off,6213829716,1633693677,2869,601346,1,43,Death Prophet,Win,3,1.5,0.777,0.986,1,1,2.48275869,0.5,0.5,1.25,0,0.2508545,13.24661319
118134220,Faith_bian,PSG.LGD,Core,Off,6212662330,1633607494,1753,601144,1,97,Magnus,Win,1.5,2.1,0.411,0.858,1,0,2.0689656,0,0,0.25,0,2.04019775,10.22816335
118134220,Faith_bian,PSG.LGD,Core,Off,6213928949,1633698585,2471,601346,1,97,Magnus,Win,1.2,2.1,0.612,0.83,2,0,2.25,0,0,1.25,0,2.1272545,12.3692545
